Target,Accuracy,K,Window_Size,Window_Overlap,Optimization_Level,Finite_Context,Time
swedish_german_slovak.txt,66.48,5,8,0.6,0,True,2.585
swedish_german_slovak.txt,70.95,5,8,0.6,0,False,17.436
swedish_german_slovak.txt,74.19,5,8,0.8,0,True,18.104
swedish_german_slovak.txt,66.76,5,8,0.8,0,False,17.962
swedish_german_slovak.txt,74.38,5,10,0,0,True,17.345
swedish_german_slovak.txt,54.67,5,10,0,0,False,17.322
swedish_german_slovak.txt,78.1,5,10,0.2,0,True,17.52
swedish_german_slovak.txt,57.43,5,10,0.2,0,False,17.467
swedish_german_slovak.txt,77.05,5,10,0.4,0,True,17.249
swedish_german_slovak.txt,49.05,5,10,0.4,0,False,17.484
swedish_german_slovak.txt,76.38,5,10,0.6,0,True,17.412
swedish_german_slovak.txt,60.48,5,10,0.6,0,False,17.612
swedish_german_slovak.txt,76.67,5,10,0.8,0,True,18.246
swedish_german_slovak.txt,66.95,5,10,0.8,0,False,18.035
swedish_german_slovak.txt,66.95,5,12,0,0,True,16.487
swedish_german_slovak.txt,57.52,5,12,0,0,False,17.631
swedish_german_slovak.txt,79.62,5,12,0.2,0,True,17.355
swedish_german_slovak.txt,64.0,5,12,0.2,0,False,17.303
swedish_german_slovak.txt,78.95,5,12,0.4,0,True,17.264
swedish_german_slovak.txt,78.95,5,12,0.4,0,False,6.151
swedish_german_slovak.txt,77.9,5,12,0.6,0,True,17.397
swedish_german_slovak.txt,65.33,5,12,0.6,0,False,17.465
swedish_german_slovak.txt,77.52,5,12,0.8,0,True,17.468
swedish_german_slovak.txt,65.14,5,12,0.8,0,False,17.809
swedish_german_slovak.txt,79.05,5,15,0,0,True,17.129
swedish_german_slovak.txt,49.81,5,15,0,0,False,17.216
swedish_german_slovak.txt,80.57,5,15,0.2,0,True,17.211
swedish_german_slovak.txt,45.14,5,15,0.2,0,False,17.487
swedish_german_slovak.txt,80.67,5,15,0.4,0,True,17.115
swedish_german_slovak.txt,50.67,5,15,0.4,0,False,17.161
swedish_german_slovak.txt,80.86,5,15,0.6,0,True,17.234
swedish_german_slovak.txt,56.38,5,15,0.6,0,False,17.28
swedish_german_slovak.txt,80.0,5,15,0.8,0,True,17.675
swedish_german_slovak.txt,57.14,5,15,0.8,0,False,17.536
swedish_german_slovak.txt,65.24,5,3,0,1,True,17.983
swedish_german_slovak.txt,66.48,5,3,0,1,False,17.57
swedish_german_slovak.txt,62.67,5,3,0.2,1,True,17.911
swedish_german_slovak.txt,62.57,5,3,0.2,1,False,18.007
swedish_german_slovak.txt,64.48,5,3,0.4,1,True,18.504
swedish_german_slovak.txt,69.62,5,3,0.4,1,False,18.322
swedish_german_slovak.txt,64.48,5,3,0.6,1,True,18.511
swedish_german_slovak.txt,69.62,5,3,0.6,1,False,18.38
swedish_german_slovak.txt,69.62,5,3,0.8,1,True,16.98
swedish_german_slovak.txt,64.86,5,3,0.8,1,False,18.721
swedish_german_slovak.txt,76.29,5,5,0,1,True,17.607
swedish_german_slovak.txt,69.43,5,5,0,1,False,17.433
swedish_german_slovak.txt,72.29,5,5,0.2,1,True,17.447
swedish_german_slovak.txt,67.05,5,5,0.2,1,False,17.592
swedish_german_slovak.txt,72.1,5,5,0.4,1,True,17.498
swedish_german_slovak.txt,74.48,5,5,0.4,1,False,17.771
swedish_german_slovak.txt,69.71,5,5,0.6,1,True,17.968
swedish_german_slovak.txt,70.48,5,5,0.6,1,False,18.023
swedish_german_slovak.txt,70.1,5,5,0.8,1,True,18.846
swedish_german_slovak.txt,67.71,5,5,0.8,1,False,18.797
swedish_german_slovak.txt,74.67,5,8,0,1,True,17.566
swedish_german_slovak.txt,63.62,5,8,0,1,False,17.63
